symbol,price,beta,volAvg,mktCap,changes,companyName,currency,exchangeShortName,industry,sector,country,fullTimeEmployees,image,isEtf,isFund,dividendYielTTM,dividendYielPercentageTTM,peRatioTTM,pegRatioTTM,payoutRatioTTM,currentRatioTTM,quickRatioTTM,cashRatioTTM,daysOfSalesOutstandingTTM,daysOfInventoryOutstandingTTM,operatingCycleTTM,daysOfPayablesOutstandingTTM,cashConversionCycleTTM,grossProfitMarginTTM,operatingProfitMarginTTM,pretaxProfitMarginTTM,netProfitMarginTTM,effectiveTaxRateTTM,returnOnAssetsTTM,returnOnEquityTTM,returnOnCapitalEmployedTTM,netIncomePerEBTTTM,ebtPerEbitTTM,ebitPerRevenueTTM,debtRatioTTM,debtEquityRatioTTM,longTermDebtToCapitalizationTTM,totalDebtToCapitalizationTTM,interestCoverageTTM,cashFlowToDebtRatioTTM,companyEquityMultiplierTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,fixedAssetTurnoverTTM,assetTurnoverTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,operatingCashFlowSalesRatioTTM,freeCashFlowOperatingCashFlowRatioTTM,cashFlowCoverageRatiosTTM,shortTermCoverageRatiosTTM,capitalExpenditureCoverageRatioTTM,dividendPaidAndCapexCoverageRatioTTM,priceBookValueRatioTTM,priceToBookRatioTTM,priceToSalesRatioTTM,priceEarningsRatioTTM,priceToFreeCashFlowsRatioTTM,priceToOperatingCashFlowsRatioTTM,priceCashFlowRatioTTM,priceEarningsToGrowthRatioTTM,priceSalesRatioTTM,dividendYieldTTM,enterpriseValueMultipleTTM,priceFairValueTTM,dividendPerShareTTM,ratingRecommendation,ratingDetailsDCFRecommendation,ratingDetailsROERecommendation,ratingDetailsROARecommendation,ratingDetailsDERecommendation,ratingDetailsPERecommendation,ratingDetailsPBRecommendation,eps
000017.SZ,4.21,0.0,11941655,307093662.99787164,-0.1,Shenzhen China Bicycle Company (Holdings) Limited,USD,SHZ,Leisure,Consumer Cyclical,CN,61,https://financialmodelingprep.com/image-stock/000017.SZ.png,False,False,0.0,0.0,-875.7310292995815,5.754803906825821,0.0,1.2837313259111247,0.2733646663589045,0.2733646663589045,0,24.869417002207154,24.869417002207154,24.26214115851863,-18.129956144275774,0.06431869836812425,0.01217561869275917,-0.0034155966195714045,-0.011749820619110334,-1.1011077579940391,-0.026694448815171523,-0.21912122429179834,0.1073250105560605,3.4400492586811153,-0.2805275613306334,0.01217561869275917,0.7426440619162779,7.459174698349596,0.0038308717818533373,0.11167666520955133,56.957675214796005,0.0,10.044077749847421,0,15.04401436028434,14.676660895090802,53.36185542343999,2.27190266817816,0.0,0.011052595089536052,0.03654176598806563,0.0,0.0,0.0,0.0,0.0,0.0,234.80198385940187,234.80198385940187,10.289682504858938,-875.7310292995815,338.10154987004915,0.0,0.0,18.817997392628993,10.289682504858938,0.0,-1185.4716454363083,234.80198385940187,0.0,Strong Buy,Strong Buy,Buy,Neutral,Strong Buy,Strong Buy,Strong Buy,-0.003
000027.SZ,6.4,0.37546,12966506,4428574402.36933,-0.05,"Shenzhen Energy Group Co., Ltd.",USD,SHZ,Utilities—Diversified,Utilities,CN,12808,https://financialmodelingprep.com/image-stock/000027.SZ.png,False,False,0.027343749999999997,2.7343749999999996,35.810429765124546,-0.8464283399029439,4.527610553826752,1.21489512514539,0.6643748090693541,0.6253672912704985,0,17.027443001155994,17.027443001155994,36.609748711384974,-32.41120112205884,0.1502145671626169,0.055559403862300606,0.05652428762558738,0.02912181752950492,0.3606676963975941,0.007639579649021298,0.02391891651275723,0.01869487336351722,0.5152089261594174,1.017366704755835,0.055559403862300606,0.6230734469431379,1.1523766644358089,0.5044805863345928,0.5353973045130905,0.8783743923740349,0.0,3.118077631186136,0,9.970021998170438,21.43598425055483,0.5706253909752349,0.26233182874939787,0.0,-1.6715557408170554,3.4251174789518357,0.0,0.0,0.0,0.0,0.0,0.0,0.853033171841227,0.853033171841227,1.0428648012731088,35.810429765124546,-2.958382733650116,0.0,0.0,-0.6100824224714949,1.0428648012731088,0.027343749999999997,-0.6476677825545766,0.853033171841227,0.175,Buy,Strong Buy,Neutral,Neutral,Buy,Strong Buy,Buy,0.45
000039.SZ,7.24,0.854844,16706341,4444393993.854135,0.02,"China International Marine Containers (Group) Co., Ltd.",USD,SHZ,Metal Fabrication,Industrials,CN,51543,https://financialmodelingprep.com/image-stock/000039.SZ.png,False,False,0.09530386740331491,9.53038674033149,40.82303221343147,1.65984467571419,4.136165735691014,1.267976663429557,0.3569396359213679,0.28526974119801257,0,56.26672669194715,56.26672669194715,60.23907062463495,-46.365083221141134,0.1622476068731032,0.0475314617324263,0.03963959605934446,0.006363643014799579,0.5739380657555448,0.006335047620675353,0.01945110209276931,0.08411784909817216,0.16053753437024346,0.8339654328850999,0.0475314617324263,0.6064297241373283,1.9799058067807151,0.31189319129471615,0.4392871471102204,5.881387474786283,0.0,3.2648561374481004,0,6.05919042600123,6.486959904355668,3.2993320863095494,0.9955064427627818,0.0,1.6488439020349035,4.371571001282239,0.0,0.0,0.0,0.0,0.0,0.0,0.8443435552102692,0.8443435552102692,0.2597832037879413,40.82303221343147,3.3409729594474262,0.0,0.0,-0.4638099550778881,0.2597832037879413,0.09530386740331491,2.204009731290809,0.8443435552102692,0.69,Buy,Strong Buy,Neutral,Neutral,Buy,Strong Buy,Buy,0.84
000016.SZ,5.02,0.343613,17855533,1353646539.7106786,-0.11,"Konka Group Co., Ltd.",USD,SHZ,Consumer Electronics,Technology,CN,14513,https://financialmodelingprep.com/image-stock/000016.SZ.png,False,False,0.009960159362549802,0.9960159362549802,10.366970065596202,0.11326028970342986,0.7826915699241902,1.2288471988523588,0.3668222048845148,0.3668222048845148,0,36.273520709247265,36.273520709247265,31.44677733903323,-22.502621547711982,0.021525967721048547,0.03581569847157062,0.03801843565307006,0.0277433229464779,0.40695387779255754,0.029760894823480568,0.12632189016846393,0.06429041660751363,0.7297334166940553,1.0615020026273647,0.03581569847157062,0.7369024784389813,2.369932503306475,0.5748474724378156,0.7032581516042739,1.5825098642943571,0.0,4.239768235680109,0,11.60691272319802,10.062436533957674,6.969388840580925,1.0727227910259682,0.0,-1.8988524308044563,2.401670268474679,0.0,0.0,0.0,0.0,0.0,0.0,1.308096990107531,1.308096990107531,0.28761419850630465,10.366970065596202,-2.0331059409551893,0.0,0.0,0.3602626460409657,0.28761419850630465,0.009960159362549802,-2.464729530092682,1.308096990107531,0.05,Buy,Strong Buy,Neutral,Neutral,Strong Buy,Strong Sell,Strong Buy,0.0
000035.SZ,4.83,0.600737,19185286,1773020977.0172203,-0.06,China Tianying Inc.,USD,SHZ,Waste Management,Industrials,CN,15326,https://financialmodelingprep.com/image-stock/000035.SZ.png,False,False,0.020703933747412008,2.070393374741201,36.50544425571844,2.9753653625350465,1.5451646248874786,0.7878899365025156,0.25598442139487276,0.25598442139487276,0,45.07962926076237,45.07962926076237,200.0689569947667,-188.953431971565,0.14092718294299308,0.06425389429906626,0.06589692441490869,0.04413970156448363,0.2912056094213447,0.012334625603296775,0.029458366071699556,0.025361785322746737,0.6698294640667228,1.025570903270003,0.06425389429906626,0.5895118047521813,1.460047287651378,0.25290827507793895,0.3904125647517918,1.6599144149529412,0.0,2.4767057688779484,0,1.8243709842979166,8.096783535833083,2.626992462270387,0.27944515178194257,0.0,-0.7290370104289896,0.8018649607579782,0.0,0.0,0.0,0.0,0.0,0.0,1.11521351905096,1.11521351905096,1.611339414926305,36.50544425571844,-7.015516901478356,0.0,0.0,-0.6666810738684925,1.611339414926305,0.020703933747412008,10.2746915489266,1.11521351905096,0.1,Strong Buy,Strong Buy,Neutral,Neutral,Buy,Strong Buy,Strong Buy,0.29
000031.SZ,3.94,0.78545,21366011,2456376987.7811394,-0.03,"Grandjoy Holdings Group Co., Ltd.",USD,SHZ,Real Estate—Development,Real Estate,CN,10186,https://financialmodelingprep.com/image-stock/000031.SZ.png,False,False,0.0,0.0,-21.634972308026715,-0.16931717458455692,-3.983963542784056,1.5079377245772592,0.24265809583560335,0.24265809583560335,0,1122.4893629347375,1122.4893629347375,186.68878246548354,90.08941661431476,0.2576038071181064,0.05554493008045815,0.04956591893991275,-0.020256055069364724,0.971243486387607,-0.0042699621355899685,-0.03400458291575943,0.022905196951487357,-0.4086690109371425,0.8923572118664176,0.05554493008045815,0.7611823506373219,4.032126554630865,0.7478221306212856,0.8012768579757319,0.9916330194927656,0.0,11.700396110249075,0,1.9551255044875768,0.3251701192479108,11.16538696321129,0.2107992953696035,0.0,0.13086478443534175,5.058871528535577,0.0,0.0,0.0,0.0,0.0,0.0,1.0808885898176357,1.0808885898176357,0.43823919049557003,-21.634972308026715,25.58733858485544,0.0,0.0,0.04569486318240751,0.43823919049557003,0.0,-8.339452433795609,1.0808885898176357,0.0,Strong Buy,Strong Buy,Neutral,Neutral,Strong Buy,Strong Buy,Buy,0.18
000012.SZ,6.75,0.519611,22858344,2357436975.932741,0.02,"CSG Holding Co., Ltd.",USD,SHZ,Specialty Chemicals,Basic Materials,CN,11910,https://financialmodelingprep.com/image-stock/000012.SZ.png,False,False,0.02962962962962963,2.9629629629629632,12.923243122955629,0.1292324312295563,0.5124624170722545,1.3289477697160241,0.6741463300637793,0.58677375169281,0,63.314907188369844,63.314907188369844,96.38829839924668,-80.776403476087,0.2850569089080267,0.14022610433039198,0.13991659648298574,0.11772381962460303,0.1522097265556023,0.06717730727868355,0.13925057924397685,0.11055750868872376,0.8413856724918161,0.9977927943667536,0.14022610433039198,0.4771657167994282,0.9509230947886066,0.25651339228646003,0.35810733192734645,10.247139016698172,0.0,1.992857117160237,0,3.7867667140273187,5.764835110854366,1.1001837991695733,0.5706347916071541,0.0,-0.14795469980255646,1.447901950765162,0.0,0.0,0.0,0.0,0.0,0.0,1.7300962643477713,1.7300962643477713,1.5213735423717198,12.923243122955629,-34.261389638996484,0.0,0.0,5.160801134676078,1.5213735423717198,0.02962962962962963,6.129359824775258,1.7300962643477713,0.2,Strong Buy,Strong Buy,Neutral,Neutral,Buy,Strong Buy,Strong Buy,0.5
000009.SZ,11.6,1.072795,23764144,4351709765.445062,-0.14,"China Baoan Group Co., Ltd.",USD,SHZ,Conglomerates,Industrials,CN,14335,https://financialmodelingprep.com/image-stock/000009.SZ.png,False,False,0.0030172413793103452,0.30172413793103453,41.653209330117626,0.7735596018450415,0.9236935245522288,1.4488530060646534,0.45009633352020545,0.3849463179465346,0,219.8244776058034,219.8244776058034,177.01702860692208,-122.81373275891576,0.21648541602777088,0.07600338136317018,0.07573396452536141,0.025755499574175746,0.1482432819021352,0.014488325340717138,0.08661865990389613,0.0803433114042921,0.34007858608208574,0.9964551993217063,0.07600338136317018,0.6366220736313857,3.670955440176349,0.4148239921265074,0.6546894644027437,3.441802634038721,0.0,5.766302477130083,0,2.061948519147875,1.660415636945264,2.8645468947021393,0.5625332678556987,0.0,-1.5465713734066349,4.047682830622297,0.0,0.0,0.0,0.0,0.0,0.0,3.4798784819515944,3.4798784819515944,1.0727992151648977,41.653209330117626,-7.4975195511706625,0.0,0.0,-1.3570580182308878,1.0727992151648977,0.0030172413793103452,13.680534053053506,3.4798784819515944,0.035,Strong Buy,Strong Buy,Neutral,Neutral,Strong Buy,Strong Buy,Strong Buy,0.0
000008.SZ,2.37,0.389205,24411474,936384221.4710835,-0.03,"China High-Speed Railway Technology Co., Ltd.",USD,SHZ,Infrastructure Operations,Industrials,CN,2240,https://financialmodelingprep.com/image-stock/000008.SZ.png,False,False,0.0,0.0,-4.376689431894356,0.06565034147841534,-0.12182754874524665,1.1026715984649746,0.177456001979689,0.177456001979689,0,316.3153827440632,316.3153827440632,344.1587740672967,-266.16320023999344,0.34902740953278755,-0.02041654663767595,-0.6838115724114444,-0.6941386069560117,-0.003936062295321874,-0.12327687158140914,-0.28320737560286147,-0.006319363865518615,1.01510216404813,33.493008614373764,-0.02041654663767595,0.5667395666133456,0.8180387579668423,0.231769243039377,0.4499567208796336,-0.233940486606055,0.0,2.3710585059563747,0,1.0605570088665763,1.1539116334893154,1.598942520305952,0.17759690981893667,0.0,0.2204725868102829,0.33223622291324784,0.0,0.0,0.0,0.0,0.0,0.0,1.2792917682349898,1.2792917682349898,3.038029105334246,-4.376689431894356,10.74951017548924,0.0,0.0,0.798158684964076,3.038029105334246,0.0,-2.5178471664229782,1.2792917682349898,0.0,Buy,Strong Buy,Neutral,Neutral,Buy,Strong Sell,Strong Buy,-0.54
000040.SZ,4.11,0.407308,36832225,888853235.6410171,-0.09,"Tunghsu Azure Renewable Energy Co.,Ltd.",USD,SHZ,Utilities—Renewable,Utilities,CN,425,https://financialmodelingprep.com/image-stock/000040.SZ.png,False,False,0.0,0.0,-10.555622333056508,-0.2502586427443577,-0.05555843180663923,1.2305415786339826,0.30760833577403235,0.30760833577403235,0,11.950871127049604,11.950871127049604,395.7318503757408,-392.78506023482447,0.18417219046171812,0.10675515031549536,-0.1417422294988492,-0.15237824449182244,-0.09043440459891192,-0.021765448895460473,-0.050376182074047884,0.025921782896128964,1.0750377289152178,-1.3277320024369403,0.10675515031549536,0.5705618397094862,0.7598859530830936,0.2106216996618091,0.4317813616000919,0.6822260111571197,0.0,2.327936170362376,0,0.9223417312845518,30.541706635414965,0.5851931846104232,0.1428382966876124,0.0,0.20253477370484174,2.265752635713115,0.0,0.0,0.0,0.0,0.0,0.0,0.5348383497488702,0.5348383497488702,1.6084472006298256,-10.555622333056508,20.30662218654457,0.0,0.0,-5.306907033657997,1.6084472006298256,0.0,12.469828418484452,0.5348383497488702,0.0,Buy,Strong Buy,Neutral,Neutral,Buy,Strong Buy,Buy,-0.41
000006.SZ,5.06,1.020449,38779893,993572396.7523229,-0.05,"Shenzhen Zhenye (Group) Co.,Ltd.",USD,SHZ,Real Estate—Development,Real Estate,CN,403,https://financialmodelingprep.com/image-stock/000006.SZ.png,False,False,0.02391304347826087,2.391304347826087,37.80684336341513,-1.0068724812585197,3.03313160436164,2.201449495445216,0.437691026459041,0.41483077394843726,0,4496.189894016095,4496.189894016095,230.30385706172245,878.3457058463557,0.38902857907358823,0.13073049659673175,0.13106234588404952,0.0794440638235526,0.39289892946350646,0.006867483982634325,0.0235322284830447,0.018325941834854934,0.6061547524400068,1.0025384229078655,0.13073049659673175,0.6870539489847416,2.3535543923452624,0.5087988255585298,0.5469041781907202,1.2300861962873535,0.0,3.4255743611154634,0,1.584862731596277,0.08117984529207106,26.48491459978006,0.08644426848413989,0.0,0.7901192546553607,3.269885645755514,0.0,0.0,0.0,0.0,0.0,0.0,0.8894089033791723,0.8894089033791723,3.0035292771302076,37.80684336341513,6.401652891684813,0.0,0.0,-0.5673315227790352,3.0035292771302076,0.02391304347826087,3.22825736466235,0.8894089033791723,0.121,Buy,Strong Buy,Neutral,Neutral,Strong Buy,Strong Sell,Buy,0.4
000034.SZ,29.26,-0.087831,40398449,2846559251.372071,1.07,"Digital China Group Co., Ltd.",USD,SHZ,Information Technology Services,Technology,CN,5279,https://financialmodelingprep.com/image-stock/000034.SZ.png,False,False,0.006556459330143541,0.655645933014354,21.574398472550325,-0.3501978744820069,1.0691479942262303,1.1306939441060062,0.1897561576419036,0.18330469109739936,0,37.64290490735696,37.64290490735696,39.95228036987446,-30.670468200937126,0.03576010764830947,0.012295383601086824,0.009824388714832955,0.007225357506677455,0.22612544704127546,0.023183960393994184,0.1319058810294827,0.13498441823002835,0.7354511019875,0.7990306796092599,0.012295383601086824,0.7981476342832077,4.2743596421036605,0.3077140067274881,0.6461236422215187,3.9818819097193123,0.0,5.355349635211704,0,9.135899043080002,9.696382383301778,288.3445928834103,3.2086938774404277,0.0,0.9191854169998628,7.856162441692764,0.0,0.0,0.0,0.0,0.0,0.0,2.6786387789970747,2.6786387789970747,0.15588274195569213,21.574398472550325,33.06340971657793,0.0,0.0,0.08149386532222047,0.15588274195569213,0.006556459330143541,7.665611486491242,2.6786387789970747,0.191842,Strong Buy,Strong Buy,Neutral,Neutral,Strong Buy,Strong Buy,Strong Buy,0.0
000032.SZ,38.21,0.0,46621010,6324398719.250127,0.09,"Shenzhen SED Industry Co., Ltd.",USD,SHZ,Electronic Components,Technology,CN,20696,https://financialmodelingprep.com/image-stock/000032.SZ.png,False,False,0.002617115938236064,0.2617115938236064,-223.3190888516183,-157.63700389526016,-2.8130775234097496,1.2385038589581894,0.25947733920940586,0.24572681659796444,0,10.02468214771575,10.02468214771575,173.12296835167325,-170.65112891798992,0.11915022167306295,0.028155066330452862,0.021744744056911906,-0.00406583480090213,0.4092946450037758,-0.004126361163237324,-0.02964479288798347,0.07741320980373279,-0.18698011759810718,0.7723208250229738,0.028155066330452862,0.8057130808771306,7.127879798334269,0.5611415272817348,0.6474331104396228,3.5545343836015113,0.0,8.846672553180573,0,2.1083279906485743,36.41013197442573,8.712093372811143,1.014886576877586,0.0,0.20213952546016706,6.7878959099619784,0.0,0.0,0.0,0.0,0.0,0.0,8.152166428611647,8.152166428611647,0.9079785231586646,-223.3190888516183,188.901651130131,0.0,0.0,1.4801634599821667,0.9079785231586646,0.002617115938236064,67.07885644186328,8.152166428611647,0.1,Buy,Strong Buy,Neutral,Neutral,Strong Buy,Strong Sell,Strong Buy,1.12
000021.SZ,19.8,0.418706,63355567,4494374199.931318,-0.34,"Shenzhen Kaifa Technology Co., Ltd.",USD,SHZ,Computer Hardware,Technology,CN,26917,https://financialmodelingprep.com/image-stock/000021.SZ.png,False,False,0.007575757575757575,0.7575757575757575,37.055681437370964,-4.104304183538466,0.6494901753891081,1.2132618394304047,0.6073575301012842,0.6073575301012842,0,126.58870637837124,126.58870637837124,86.76532940543912,-55.551675777895525,0.11590192029851618,0.060829490647919475,0.06076510840509551,0.05137139946351736,0.15101856591933346,0.029283044763157347,0.08261522331550787,0.06899235045665503,0.8454094925832398,0.9989415949050666,0.060829490647919475,0.5815719462061246,1.607666727525343,0.16316735825413617,0.5204931612683995,4.669847251890959,0.0,2.7643471078908317,0,4.2067494297684185,2.883353582183089,2.2383826025536924,0.5700262221579813,0.0,-0.5213940497350708,5.512630923207278,0.0,0.0,0.0,0.0,0.0,0.0,2.999601832585718,2.999601832585718,1.903602213512029,37.055681437370964,-37.97419213598011,0.0,0.0,11.099619155105769,1.903602213512029,0.007575757575757575,23.71332226203486,2.999601832585718,0.15,Strong Buy,Strong Buy,Neutral,Neutral,Buy,Strong Buy,Strong Buy,0.53
000002.SZ,15.9,0.767683,78244564,26132629663.670433,-0.03,"China Vanke Co., Ltd.",USD,SHZ,Real Estate—Development,Real Estate,CN,131817,https://financialmodelingprep.com/image-stock/000002.SZ.png,False,False,0.06139157232704403,6.139157232704403,8.078156082867924,-0.1761621989155535,1.0426897094784209,1.26868219513944,0.10172489278620062,0.10170935627161644,0,866.195857865734,866.195857865734,264.4145667290101,-50.83202643334971,0.2025295806367405,0.1079148655950284,0.10954540961766913,0.044096935966080004,0.2839398623189463,0.012487917654423688,0.0827961297072269,0.0843088701052612,0.40254480876912424,1.0151095404108612,0.1079148655950284,0.7784769514519497,5.917106932683596,0.514625303348822,0.5722181877661325,9.332263333797277,0.0,7.600876200184868,0,1.3804080634259333,0.421382758513003,12.39245207187125,0.2831924119179068,0.0,-1.1673930507034107,10.221455597195108,0.0,0.0,0.0,0.0,0.0,0.0,0.766771435017851,0.766771435017851,0.3562219315102265,8.078156082867924,-13.23647186953024,0.0,0.0,4.879100155001916,0.3562219315102265,0.06139157232704403,-0.5333785193312369,0.766771435017851,0.976126,Strong Buy,Strong Buy,Neutral,Neutral,Strong Buy,Strong Buy,Buy,3.24
000001.SZ,13.0,1.072745,100389687,36693772883.98242,0.07,"Ping An Bank Co., Ltd.",USD,SHZ,Banks—Regional,Financial Services,CN,44207,https://financialmodelingprep.com/image-stock/000001.SZ.png,False,False,0.017538461538461537,1.7538461538461538,5.548905879251253,0.21963512420922812,0.26116091044907286,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.31851460361613354,0.25321835883171073,0.20500235795504165,0.00855320497136717,0.10847880967886664,0.0,0.7949976420449584,0.0,0.0,0.9183164791072616,11.242371399650317,0.6337868452069533,0.6337868452069533,0.0,0.17888575913989357,12.242371399650317,0,0.0,0.0,10.205530006245388,0.03377798122865034,6.926703726580193,6.744338068766728,27.490323244801317,0.7486620305980528,0.9736720863181048,0.17888575913989357,0.0,37.98250070561671,8.72145171743357,0.5810343241004878,0.5810343241004878,1.4050848400556328,5.548905879251253,1.9253500911096018,1.876794578366971,1.876794578366971,0.3140648828166502,1.4050848400556328,0.017538461538461537,0.21845819634489524,0.5810343241004878,0.228,Buy,Strong Buy,Neutral,Neutral,Strong Buy,Buy,Buy,2.17
